query,trial,elapsed_s
patients_by_gender,65,0.2853870391845703
patients_by_gender,66,0.3638267517089844
patients_by_gender,67,0.3762245178222656
patients_by_gender,68,0.32401084899902344
patients_by_gender,69,0.35500526428222656
patients_by_gender,70,0.32019615173339844
patients_by_gender,71,0.4360675811767578
patients_by_gender,72,0.2999305725097656
patients_by_gender,73,0.41103363037109375
patients_by_gender,74,0.4107952117919922
patients_by_gender,75,0.32901763916015625
patients_by_gender,76,0.2868175506591797
patients_by_gender,77,0.331878662109375
patients_by_gender,78,0.35309791564941406
patients_by_gender,79,0.35881996154785156
patients_by_gender,80,0.3619194030761719
patients_by_gender,81,0.35572052001953125
patients_by_gender,82,0.3070831298828125
patients_by_gender,83,0.3840923309326172
patients_by_gender,84,0.3609657287597656
patients_by_gender,85,0.3139972686767578
patients_by_gender,86,0.4100799560546875
patients_by_gender,87,0.3001689910888672
patients_by_gender,88,0.3421306610107422
patients_by_gender,89,0.30994415283203125
patients_by_gender,90,0.30994415283203125
patients_by_gender,91,0.33211708068847656
patients_by_gender,92,0.4100799560546875
patients_by_gender,93,0.36406517028808594
patients_by_gender,94,0.32591819763183594
patients_by_gender,95,0.4878044128417969
patients_by_gender,96,0.42629241943359375
patients_by_gender,97,0.33783912658691406
patients_by_gender,98,0.3719329833984375
patients_by_gender,99,0.4119873046875
surgeries_by_type,0,0.7600784301757812
surgeries_by_type,1,0.39196014404296875
surgeries_by_type,2,0.38623809814453125
surgeries_by_type,3,0.4057884216308594
surgeries_by_type,4,0.57220458984375
surgeries_by_type,5,0.4019737243652344
surgeries_by_type,6,0.39315223693847656
surgeries_by_type,7,0.3528594970703125
surgeries_by_type,8,0.42700767517089844
surgeries_by_type,9,0.3349781036376953
surgeries_by_type,10,0.3190040588378906
surgeries_by_type,11,0.3609657287597656
surgeries_by_type,12,0.3230571746826172
surgeries_by_type,13,0.35881996154785156
surgeries_by_type,14,0.37097930908203125
surgeries_by_type,15,0.3809928894042969
surgeries_by_type,16,0.3249645233154297
surgeries_by_type,17,0.4258155822753906
surgeries_by_type,18,0.4210472106933594
surgeries_by_type,19,0.3421306610107422
surgeries_by_type,20,0.38814544677734375
surgeries_by_type,21,0.32901763916015625
surgeries_by_type,22,0.33020973205566406
surgeries_by_type,23,0.33092498779296875
surgeries_by_type,24,0.3731250762939453
surgeries_by_type,25,0.3662109375
surgeries_by_type,26,0.3857612609863281
surgeries_by_type,27,0.42891502380371094
surgeries_by_type,28,0.3230571746826172
surgeries_by_type,29,0.38504600524902344
surgeries_by_type,30,0.36716461181640625
surgeries_by_type,31,0.37407875061035156
surgeries_by_type,32,0.36716461181640625
surgeries_by_type,33,0.3757476806640625
surgeries_by_type,34,0.3349781036376953
surgeries_by_type,35,0.4019737243652344
surgeries_by_type,36,0.35881996154785156
surgeries_by_type,37,0.43702125549316406
surgeries_by_type,38,0.4200935363769531
surgeries_by_type,39,0.44083595275878906
surgeries_by_type,40,0.4322528839111328
surgeries_by_type,41,0.44798851013183594
surgeries_by_type,42,0.39315223693847656
surgeries_by_type,43,0.3838539123535156
surgeries_by_type,44,0.3757476806640625
surgeries_by_type,45,0.3437995910644531
surgeries_by_type,46,0.4210472106933594
surgeries_by_type,47,0.3540515899658203
surgeries_by_type,48,0.3829002380371094
surgeries_by_type,49,0.3941059112548828
surgeries_by_type,50,0.34999847412109375
surgeries_by_type,51,0.43129920959472656
surgeries_by_type,52,0.4067420959472656
surgeries_by_type,53,0.29397010803222656
surgeries_by_type,54,0.37217140197753906
surgeries_by_type,55,0.331878662109375
surgeries_by_type,56,0.38504600524902344
surgeries_by_type,57,0.3788471221923828
surgeries_by_type,58,0.3368854522705078
surgeries_by_type,59,0.3352165222167969
surgeries_by_type,60,0.33783912658691406
surgeries_by_type,61,0.3440380096435547
surgeries_by_type,62,0.39887428283691406
surgeries_by_type,63,0.3409385681152344
surgeries_by_type,64,0.4267692565917969
surgeries_by_type,65,0.36716461181640625
surgeries_by_type,66,0.3521442413330078
surgeries_by_type,67,0.3750324249267578
surgeries_by_type,68,0.30493736267089844
surgeries_by_type,69,0.4329681396484375
surgeries_by_type,70,0.3440380096435547
surgeries_by_type,71,0.35190582275390625
surgeries_by_type,72,0.34999847412109375
surgeries_by_type,73,0.3287792205810547
surgeries_by_type,74,0.3418922424316406
surgeries_by_type,75,0.3571510314941406
surgeries_by_type,76,0.408172607421875
surgeries_by_type,77,0.3509521484375
surgeries_by_type,78,0.3733634948730469
surgeries_by_type,79,0.3190040588378906
surgeries_by_type,80,0.34308433532714844
surgeries_by_type,81,0.3418922424316406
surgeries_by_type,82,0.38933753967285156
surgeries_by_type,83,0.3769397735595703
surgeries_by_type,84,0.3268718719482422
surgeries_by_type,85,0.37789344787597656
surgeries_by_type,86,0.3330707550048828
surgeries_by_type,87,0.3650188446044922
surgeries_by_type,88,0.3762245178222656
surgeries_by_type,89,0.3566741943359375
surgeries_by_type,90,0.36525726318359375
surgeries_by_type,91,0.3418922424316406
surgeries_by_type,92,0.35119056701660156
surgeries_by_type,93,0.39124488830566406
surgeries_by_type,94,0.34809112548828125
surgeries_by_type,95,0.3960132598876953
surgeries_by_type,96,0.37026405334472656
surgeries_by_type,97,0.308990478515625
surgeries_by_type,98,0.3898143768310547
surgeries_by_type,99,0.4100799560546875
