query,trial,cpu_time_s
surgeries_by_type,46,0.0015041279999999935
surgeries_by_type,47,0.002133808000000015
surgeries_by_type,48,0.001836944000000007
surgeries_by_type,49,0.001819552000000002
surgeries_by_type,50,0.002047344000000062
surgeries_by_type,51,0.002129679999999967
surgeries_by_type,52,0.002319247999999996
surgeries_by_type,53,0.0025510719999999876
surgeries_by_type,54,0.0021099519999999705
surgeries_by_type,55,0.002032352000000015
surgeries_by_type,56,0.0020371839999999697
surgeries_by_type,57,0.0021530559999999865
surgeries_by_type,58,0.002127135999999974
surgeries_by_type,59,0.001951936000000043
surgeries_by_type,60,0.0023367679999999336
surgeries_by_type,61,0.0017545279999999774
surgeries_by_type,62,0.001787231999999972
surgeries_by_type,63,0.0016449600000000286
surgeries_by_type,64,0.0016050560000000491
surgeries_by_type,65,0.0022450559999999675
surgeries_by_type,66,0.001983935999999964
surgeries_by_type,67,0.00153424000000002
surgeries_by_type,68,0.002116640000000003
surgeries_by_type,69,0.0017214080000000354
surgeries_by_type,70,0.0019035199999999364
surgeries_by_type,71,0.001826847999999992
surgeries_by_type,72,0.0024874880000000377
surgeries_by_type,73,0.0023027199999999803
surgeries_by_type,74,0.002141568000000038
surgeries_by_type,75,0.0018694079999999613
surgeries_by_type,76,0.001693823999999955
surgeries_by_type,77,0.0022669760000000316
surgeries_by_type,78,0.002096479999999956
surgeries_by_type,79,0.0018581759999999892
surgeries_by_type,80,0.0017751360000000105
surgeries_by_type,81,0.001923039999999987
surgeries_by_type,82,0.0021407999999999427
surgeries_by_type,83,0.0016792960000000523
surgeries_by_type,84,0.0018717760000000472
surgeries_by_type,85,0.0018851519999999455
surgeries_by_type,86,0.0017938239999999994
surgeries_by_type,87,0.00212796799999998
surgeries_by_type,88,0.0021535360000000114
surgeries_by_type,89,0.0020880960000000393
surgeries_by_type,90,0.0016087999999999658
surgeries_by_type,91,0.0022592960000000217
surgeries_by_type,92,0.0015544000000000113
surgeries_by_type,93,0.002275520000000031
surgeries_by_type,94,0.0018574720000000267
surgeries_by_type,95,0.002009472000000012
surgeries_by_type,96,0.0015609600000000001
surgeries_by_type,97,0.001693248000000036
surgeries_by_type,98,0.0019747199999999854
surgeries_by_type,99,0.002001568000000009
